X Coordinate, Y Coordinate, Z Coordinate
1636.7878,1180.6743,-3.7324,
1636.4423,1180.6388,-3.6872,
1636.8936,1180.2438,-4.1379,
1636.4423,1180.6388,-3.6872,
1636.5570,1180.2117,-4.0881,
1636.8936,1180.2438,-4.1379,
1636.8936,1180.2438,-4.1379,
1636.5570,1180.2117,-4.0881,
1636.9951,1179.8293,-4.5608,
1636.5570,1180.2117,-4.0881,
1636.6675,1179.8002,-4.5062,
1636.9951,1179.8293,-4.5608,
1636.9951,1179.8293,-4.5608,
1636.6675,1179.8002,-4.5062,
1637.0925,1179.4318,-5.0005,
1636.6675,1179.8002,-4.5062,
1636.7734,1179.4052,-4.9410,
1637.0925,1179.4318,-5.0005,
1637.0925,1179.4318,-5.0005,
1636.7734,1179.4052,-4.9410,
1637.1857,1179.0516,-5.4562,
1636.7734,1179.4052,-4.9410,
1636.8750,1179.0271,-5.3917,
1637.1857,1179.0516,-5.4562,
1637.1857,1179.0516,-5.4562,
1636.8750,1179.0271,-5.3917,
1637.2745,1178.6895,-5.9273,
1636.8750,1179.0271,-5.3917,
1636.9718,1178.6667,-5.8576,
1637.2745,1178.6895,-5.9273,
1634.9830,1190.4202,0.0000,
1634.4304,1190.2910,-0.0000,
1635.1140,1189.8298,-0.0122,
1634.4304,1190.2910,-0.0000,
1634.5735,1189.7078,-0.0120,
1635.1140,1189.8298,-0.0122,
1635.1140,1189.8298,-0.0122,
1634.5735,1189.7078,-0.0120,
1635.2449,1189.2406,-0.0487,
1634.5735,1189.7078,-0.0120,
1634.7163,1189.1252,-0.0481,
1635.2449,1189.2406,-0.0487,
1635.2449,1189.2406,-0.0487,
1634.7163,1189.1252,-0.0481,
1635.3752,1188.6532,-0.1096,
1634.7163,1189.1252,-0.0481,
1634.8586,1188.5448,-0.1082,
1635.3752,1188.6532,-0.1096,
1635.3752,1188.6532,-0.1096,
1634.8586,1188.5448,-0.1082,
1635.5051,1188.0687,-0.1946,
1634.8586,1188.5448,-0.1082,
1635.0002,1187.9669,-0.1921,
1635.5051,1188.0687,-0.1946,
1635.5051,1188.0687,-0.1946,
1635.0002,1187.9669,-0.1921,
1635.6340,1187.4880,-0.3038,
1635.0002,1187.9669,-0.1921,
1635.1409,1187.3929,-0.2998,
1635.6340,1187.4880,-0.3038,
1635.6340,1187.4880,-0.3038,
1635.1409,1187.3929,-0.2998,
1635.7618,1186.9122,-0.4368,
1635.1409,1187.3929,-0.2998,
1635.2805,1186.8236,-0.4311,
1635.7618,1186.9122,-0.4368,
1635.7618,1186.9122,-0.4368,
1635.2805,1186.8236,-0.4311,
1635.8884,1186.3419,-0.5935,
1635.2805,1186.8236,-0.4311,
1635.4187,1186.2598,-0.5857,
1635.8884,1186.3419,-0.5935,
1635.8884,1186.3419,-0.5935,
1635.4187,1186.2598,-0.5857,
1636.0137,1185.7783,-0.7735,
1635.4187,1186.2598,-0.5857,
1635.5553,1185.7024,-0.7635,
1636.0137,1185.7783,-0.7735,
1636.0137,1185.7783,-0.7735,
1635.5553,1185.7024,-0.7635,
1636.1371,1185.2223,-0.9768,
1635.5553,1185.7024,-0.7635,
1635.6901,1185.1525,-0.9641,
1636.1371,1185.2223,-0.9768,
1636.1371,1185.2223,-0.9768,
1635.6901,1185.1525,-0.9641,
1636.2585,1184.6747,-1.2028,
1635.6901,1185.1525,-0.9641,
1635.8230,1184.6106,-1.1872,
1636.2585,1184.6747,-1.2028,
1636.2585,1184.6747,-1.2028,
1635.8230,1184.6106,-1.1872,
1636.3782,1184.1365,-1.4512,
1635.8230,1184.6106,-1.1872,
1635.9535,1184.0780,-1.4325,
1636.3782,1184.1365,-1.4512,
1636.3782,1184.1365,-1.4512,
1635.9535,1184.0780,-1.4325,
1636.4954,1183.6084,-1.7217,
1635.9535,1184.0780,-1.4325,
1636.0817,1183.5554,-1.6995,
1636.4954,1183.6084,-1.7217,
1636.4954,1183.6084,-1.7217,
1636.0817,1183.5554,-1.6995,
1636.6101,1183.0916,-2.0137,
1636.0817,1183.5554,-1.6995,
1636.2072,1183.0435,-1.9879,
1636.6101,1183.0916,-2.0137,
1636.6101,1183.0916,-2.0137,
1636.2072,1183.0435,-1.9879,
1636.7223,1182.5864,-2.3269,
1636.2072,1183.0435,-1.9879,
1636.3297,1182.5433,-2.2971,
1636.7223,1182.5864,-2.3269,
1636.7223,1182.5864,-2.3269,
1636.3297,1182.5433,-2.2971,
1636.8317,1182.0941,-2.6606,
1636.3297,1182.5433,-2.2971,
1636.4493,1182.0554,-2.6267,
1636.8317,1182.0941,-2.6606,
1636.8317,1182.0941,-2.6606,
1636.4493,1182.0554,-2.6267,
1636.9380,1181.6154,-3.0144,
1636.4493,1182.0554,-2.6267,
1636.5657,1181.5808,-2.9762,
1636.9380,1181.6154,-3.0144,
1636.9380,1181.6154,-3.0144,
1636.5657,1181.5808,-2.9762,
1637.0411,1181.1509,-3.3877,
1636.5657,1181.5808,-2.9762,
1636.6786,1181.1201,-3.3449,
1637.0411,1181.1509,-3.3877,
1637.0411,1181.1509,-3.3877,
1636.6786,1181.1201,-3.3449,
1637.1409,1180.7015,-3.7798,
1636.6786,1181.1201,-3.3449,
1636.7878,1180.6743,-3.7324,
1637.1409,1180.7015,-3.7798,
1637.1409,1180.7015,-3.7798,
1636.7878,1180.6743,-3.7324,
1637.2371,1180.2678,-4.1902,
1636.7878,1180.6743,-3.7324,
1636.8936,1180.2438,-4.1379,
1637.2371,1180.2678,-4.1902,
1637.2371,1180.2678,-4.1902,
1636.8936,1180.2438,-4.1379,
1637.3297,1179.8508,-4.6182,
1636.8936,1180.2438,-4.1379,
1636.9951,1179.8293,-4.5608,
1637.3297,1179.8508,-4.6182,
1637.3297,1179.8508,-4.6182,
1636.9951,1179.8293,-4.5608,
1637.4185,1179.4509,-5.0630,
1636.9951,1179.8293,-4.5608,
1637.0925,1179.4318,-5.0005,
1637.4185,1179.4509,-5.0630,
1637.4185,1179.4509,-5.0630,
1637.0925,1179.4318,-5.0005,
1637.5034,1179.0687,-5.5240,
1637.0925,1179.4318,-5.0005,
1637.1857,1179.0516,-5.4562,
1637.5034,1179.0687,-5.5240,
1637.5034,1179.0687,-5.5240,
1637.1857,1179.0516,-5.4562,
1637.5841,1178.7051,-6.0004,
1637.1857,1179.0516,-5.4562,
1637.2745,1178.6895,-5.9273,
1637.5841,1178.7051,-6.0004,
1637.5841,1178.7051,-6.0004,
1637.2745,1178.6895,-5.9273,
1637.3586,1178.3459,-6.4128,
1637.2745,1178.6895,-5.9273,
1636.9718,1178.6667,-5.8576,
1637.3586,1178.3459,-6.4128,
1636.7755,1178.2963,-6.2669,
1636.8157,1178.3007,-6.2767,
1636.9718,1178.6667,-5.8576,
1636.8157,1178.3007,-6.2767,
1637.0637,1178.3245,-6.3380,
1636.9718,1178.6667,-5.8576,
1636.9718,1178.6667,-5.8576,
1637.0637,1178.3245,-6.3380,
1637.3586,1178.3459,-6.4128,
1633.3557,1190.0026,-0.0000,
1632.8333,1189.8438,0.0000,
1633.5220,1189.4332,-0.0117,
1632.8333,1189.8438,0.0000,
1633.0110,1189.2815,-0.0116,
1633.5220,1189.4332,-0.0117,
1633.5220,1189.4332,-0.0117,
1633.0110,1189.2815,-0.0116,
1633.6881,1188.8647,-0.0469,
1633.0110,1189.2815,-0.0116,
1633.1884,1188.7200,-0.0464,
1633.6881,1188.8647,-0.0469,
1633.6881,1188.8647,-0.0469,
1633.1884,1188.7200,-0.0464,
1633.8536,1188.2980,-0.1055,
1633.1884,1188.7200,-0.0464,
1633.3652,1188.1603,-0.1043,
1633.8536,1188.2980,-0.1055,
1633.8536,1188.2980,-0.1055,
1633.3652,1188.1603,-0.1043,
1634.0184,1187.7339,-0.1874,
1633.3652,1188.1603,-0.1043,
1633.5414,1187.6033,-0.1852,
1634.0184,1187.7339,-0.1874,
1634.0184,1187.7339,-0.1874,
1633.5414,1187.6033,-0.1852,
1634.1823,1187.1733,-0.2924,
1633.5414,1187.6033,-0.1852,
1633.7163,1187.0496,-0.2890,
1634.1823,1187.1733,-0.2924,
1634.1823,1187.1733,-0.2924,
1633.7163,1187.0496,-0.2890,
1634.3446,1186.6174,-0.4205,
1633.7163,1187.0496,-0.2890,
1633.8900,1186.5002,-0.4156,
1634.3446,1186.6174,-0.4205,
1634.3446,1186.6174,-0.4205,
1633.8900,1186.5002,-0.4156,
1634.5055,1186.0665,-0.5714,
1633.8900,1186.5002,-0.4156,
1634.0619,1185.9562,-0.5648,
1634.5055,1186.0665,-0.5714,
1634.5055,1186.0665,-0.5714,
1634.0619,1185.9562,-0.5648,
1634.6647,1185.5220,-0.7448,
1634.0619,1185.9562,-0.5648,
1634.2321,1185.4178,-0.7362,
1634.6647,1185.5220,-0.7448,
1634.6647,1185.5220,-0.7448,
1634.2321,1185.4178,-0.7362,
1634.8217,1184.9844,-0.9406,
1634.2321,1185.4178,-0.7362,
1634.4000,1184.8867,-0.9297,
1634.8217,1184.9844,-0.9406,
1634.8217,1184.9844,-0.9406,
1634.4000,1184.8867,-0.9297,
1634.9766,1184.4546,-1.1583,
1634.4000,1184.8867,-0.9297,
1634.5654,1184.3630,-1.1450,
1634.9766,1184.4546,-1.1583,
1634.9766,1184.4546,-1.1583,
1634.5654,1184.3630,-1.1450,
1635.1287,1183.9335,-1.3977,
1634.5654,1184.3630,-1.1450,
1634.7283,1183.8479,-1.3817,
1635.1287,1183.9335,-1.3977,
1635.1287,1183.9335,-1.3977,
1634.7283,1183.8479,-1.3817,
1635.2781,1183.4219,-1.6584,
1634.7283,1183.8479,-1.3817,
1634.8882,1183.3420,-1.6395,
1635.2781,1183.4219,-1.6584,
1635.2781,1183.4219,-1.6584,
1634.8882,1183.3420,-1.6395,
1635.4246,1182.9205,-1.9400,
1634.8882,1183.3420,-1.6395,
1635.0449,1182.8462,-1.9179,
1635.4246,1182.9205,-1.9400,
1635.4246,1182.9205,-1.9400,
1635.0449,1182.8462,-1.9179,
1635.5677,1182.4304,-2.2420,
1635.0449,1182.8462,-1.9179,
1635.1981,1182.3611,-2.2165,
1635.5677,1182.4304,-2.2420,
1635.5677,1182.4304,-2.2420,
1635.1981,1182.3611,-2.2165,
1635.7075,1181.9520,-2.5639,
1635.1981,1182.3611,-2.2165,
1635.3479,1181.8877,-2.5349,
1635.7075,1181.9520,-2.5639,
1635.7075,1181.9520,-2.5639,
1635.3479,1181.8877,-2.5349,
1635.8436,1181.4862,-2.9053,
1635.3479,1181.8877,-2.5349,
1635.4935,1181.4265,-2.8726,
1635.8436,1181.4862,-2.9053,
1635.8436,1181.4862,-2.9053,
1635.4935,1181.4265,-2.8726,
1635.9757,1181.0337,-3.2656,
1635.4935,1181.4265,-2.8726,
1635.6351,1180.9784,-3.2290,
1635.9757,1181.0337,-3.2656,
1635.9757,1181.0337,-3.2656,
1635.6351,1180.9784,-3.2290,
1636.1039,1180.5955,-3.6443,
1635.6351,1180.9784,-3.2290,
1635.7725,1180.5441,-3.6037,
1636.1039,1180.5955,-3.6443,
1636.1039,1180.5955,-3.6443,
1635.7725,1180.5441,-3.6037,
1636.2277,1180.1716,-4.0408,
1635.7725,1180.5441,-3.6037,
1635.9053,1180.1240,-3.9959,
1636.2277,1180.1716,-4.0408,
1636.2277,1180.1716,-4.0408,
1635.9053,1180.1240,-3.9959,
1636.3469,1179.7633,-4.4544,
1635.9053,1180.1240,-3.9959,
1636.0333,1179.7190,-4.4052,
1636.3469,1179.7633,-4.4544,
1636.3469,1179.7633,-4.4544,
1636.0333,1179.7190,-4.4052,
1636.4615,1179.3710,-4.8845,
1636.0333,1179.7190,-4.4052,
1636.1564,1179.3296,-4.8309,
1636.4615,1179.3710,-4.8845,
1636.4615,1179.3710,-4.8845,
1636.1564,1179.3296,-4.8309,
1636.5713,1178.9954,-5.3304,
1636.1564,1179.3296,-4.8309,
1636.2742,1178.9567,-5.2723,
1636.5713,1178.9954,-5.3304,
1636.5713,1178.9954,-5.3304,
1636.2742,1178.9567,-5.2723,
1636.6759,1178.6370,-5.7915,
1636.2742,1178.9567,-5.2723,
1636.3868,1178.6003,-5.7287,
1636.6759,1178.6370,-5.7915,
1632.8333,1189.8438,0.0000,
1632.3206,1189.6755,-0.0000,
1633.0110,1189.2815,-0.0116,
1632.3206,1189.6755,-0.0000,
1632.5095,1189.1202,-0.0115,
1633.0110,1189.2815,-0.0116,
1633.0110,1189.2815,-0.0116,
1632.5095,1189.1202,-0.0115,
1633.1884,1188.7200,-0.0464,
1632.5095,1189.1202,-0.0115,
1632.6980,1188.5659,-0.0459,
1633.1884,1188.7200,-0.0464,
1633.1884,1188.7200,-0.0464,
1632.6980,1188.5659,-0.0459,
1633.3652,1188.1603,-0.1043,
1632.6980,1188.5659,-0.0459,
1632.8862,1188.0134,-0.1031,
1633.3652,1188.1603,-0.1043,
1633.3652,1188.1603,-0.1043,
1632.8862,1188.0134,-0.1031,
1633.5414,1187.6033,-0.1852,
1632.8862,1188.0134,-0.1031,
1633.0734,1187.4633,-0.1831,
1633.5414,1187.6033,-0.1852,
1633.5414,1187.6033,-0.1852,
1633.0734,1187.4633,-0.1831,
1633.7163,1187.0496,-0.2890,
1633.0734,1187.4633,-0.1831,
1633.2594,1186.9166,-0.2858,
1633.7163,1187.0496,-0.2890,
1633.7163,1187.0496,-0.2890,
1633.2594,1186.9166,-0.2858,
1633.8900,1186.5002,-0.4156,
1633.2594,1186.9166,-0.2858,
1633.4441,1186.3741,-0.4110,
1633.8900,1186.5002,-0.4156,
1633.8900,1186.5002,-0.4156,
1633.4441,1186.3741,-0.4110,
1634.0619,1185.9562,-0.5648,
1633.4441,1186.3741,-0.4110,
1633.6270,1185.8367,-0.5585,
1634.0619,1185.9562,-0.5648,
1634.0619,1185.9562,-0.5648,
1633.6270,1185.8367,-0.5585,
1634.2321,1185.4178,-0.7362,
1633.6270,1185.8367,-0.5585,
1633.8077,1185.3052,-0.7281,
1634.2321,1185.4178,-0.7362,
1634.2321,1185.4178,-0.7362,
1633.8077,1185.3052,-0.7281,
1634.4000,1184.8867,-0.9297,
1633.8077,1185.3052,-0.7281,
1633.9865,1184.7803,-0.9195,
1634.4000,1184.8867,-0.9297,
1634.4000,1184.8867,-0.9297,
1633.9865,1184.7803,-0.9195,
1634.5654,1184.3630,-1.1450,
1633.9865,1184.7803,-0.9195,
1634.1626,1184.2628,-1.1324,
1634.5654,1184.3630,-1.1450,
1634.5654,1184.3630,-1.1450,
1634.1626,1184.2628,-1.1324,
1634.7283,1183.8479,-1.3817,
1634.1626,1184.2628,-1.1324,
1634.3358,1183.7538,-1.3665,
1634.7283,1183.8479,-1.3817,
1634.7283,1183.8479,-1.3817,
1634.3358,1183.7538,-1.3665,
1634.8882,1183.3420,-1.6395,
1634.3358,1183.7538,-1.3665,
1634.5060,1183.2537,-1.6215,
1634.8882,1183.3420,-1.6395,
1634.8882,1183.3420,-1.6395,
1634.5060,1183.2537,-1.6215,
1635.0449,1182.8462,-1.9179,
1634.5060,1183.2537,-1.6215,
1634.6727,1182.7634,-1.8970,
1635.0449,1182.8462,-1.9179,
1635.0449,1182.8462,-1.9179,
1634.6727,1182.7634,-1.8970,
1635.1981,1182.3611,-2.2165,
1634.6727,1182.7634,-1.8970,
1634.8361,1182.2838,-2.1924,
1635.1981,1182.3611,-2.2165,
1635.1981,1182.3611,-2.2165,
1634.8361,1182.2838,-2.1924,
1635.3479,1181.8877,-2.5349,
1634.8361,1182.2838,-2.1924,
1634.9955,1181.8154,-2.5075,
1635.3479,1181.8877,-2.5349,
1635.3479,1181.8877,-2.5349,
1634.9955,1181.8154,-2.5075,
1635.4935,1181.4265,-2.8726,
1634.9955,1181.8154,-2.5075,
1635.1508,1181.3590,-2.8416,
1635.4935,1181.4265,-2.8726,
1635.4935,1181.4265,-2.8726,
1635.1508,1181.3590,-2.8416,
1635.6351,1180.9784,-3.2290,
1635.1508,1181.3590,-2.8416,
1635.3018,1180.9154,-3.1944,
1635.6351,1180.9784,-3.2290,
1635.6351,1180.9784,-3.2290,
1635.3018,1180.9154,-3.1944,
1635.7725,1180.5441,-3.6037,
1635.3018,1180.9154,-3.1944,
1635.4482,1180.4851,-3.5652,
1635.7725,1180.5441,-3.6037,
1635.7725,1180.5441,-3.6037,
1635.4482,1180.4851,-3.5652,
1635.9053,1180.1240,-3.9959,
1635.4482,1180.4851,-3.5652,
1635.5898,1180.0690,-3.9535,
1635.9053,1180.1240,-3.9959,
1635.9053,1180.1240,-3.9959,
1635.5898,1180.0690,-3.9535,
1636.0333,1179.7190,-4.4052,
1635.5898,1180.0690,-3.9535,
1635.7264,1179.6675,-4.3587,
1636.0333,1179.7190,-4.4052,
1636.0333,1179.7190,-4.4052,
1635.7264,1179.6675,-4.3587,
1636.1564,1179.3296,-4.8309,
1635.7264,1179.6675,-4.3587,
1635.8578,1179.2812,-4.7801,
1636.1564,1179.3296,-4.8309,
1636.1564,1179.3296,-4.8309,
1635.8578,1179.2812,-4.7801,
1636.2742,1178.9567,-5.2723,
1635.8578,1179.2812,-4.7801,
1635.9839,1178.9110,-5.2172,
1636.2742,1178.9567,-5.2723,
1636.2742,1178.9567,-5.2723,
1635.9839,1178.9110,-5.2172,
1636.3868,1178.6003,-5.7287,
1635.9839,1178.9110,-5.2172,
1636.1044,1178.5571,-5.6692,
1636.3868,1178.6003,-5.7287,
1633.8881,1190.1519,-0.0000,
1633.3557,1190.0026,-0.0000,
1634.0428,1189.5754,-0.0119,
1633.3557,1190.0026,-0.0000,
1633.5220,1189.4332,-0.0117,
1634.0428,1189.5754,-0.0119,
1634.0428,1189.5754,-0.0119,
1633.5220,1189.4332,-0.0117,
1634.1974,1188.9999,-0.0475,
1633.5220,1189.4332,-0.0117,
1633.6881,1188.8647,-0.0469,
1634.1974,1188.9999,-0.0475,
1634.1974,1188.9999,-0.0475,
1633.6881,1188.8647,-0.0469,
1634.3513,1188.4263,-0.1068,
1633.6881,1188.8647,-0.0469,
1633.8536,1188.2980,-0.1055,
1634.3513,1188.4263,-0.1068,
1634.3513,1188.4263,-0.1068,
1633.8536,1188.2980,-0.1055,
1634.5046,1187.8552,-0.1897,
1633.8536,1188.2980,-0.1055,
1634.0184,1187.7339,-0.1874,
1634.5046,1187.8552,-0.1897,
1634.5046,1187.8552,-0.1897,
1634.0184,1187.7339,-0.1874,
1634.6570,1187.2880,-0.2960,
1634.0184,1187.7339,-0.1874,
1634.1823,1187.1733,-0.2924,
1634.6570,1187.2880,-0.2960,
1634.6570,1187.2880,-0.2960,
1634.1823,1187.1733,-0.2924,
1634.8081,1186.7251,-0.4256,
1634.1823,1187.1733,-0.2924,
1634.3446,1186.6174,-0.4205,
1634.8081,1186.7251,-0.4256,
1634.8081,1186.7251,-0.4256,
1634.3446,1186.6174,-0.4205,
1634.9578,1186.1678,-0.5784,
1634.3446,1186.6174,-0.4205,
1634.5055,1186.0665,-0.5714,
1634.9578,1186.1678,-0.5784,
1634.9578,1186.1678,-0.5784,
1634.5055,1186.0665,-0.5714,
1635.1057,1185.6168,-0.7539,
1634.5055,1186.0665,-0.5714,
1634.6647,1185.5220,-0.7448,
1635.1057,1185.6168,-0.7539,
1635.1057,1185.6168,-0.7539,
1634.6647,1185.5220,-0.7448,
1635.2517,1185.0730,-0.9520,
1634.6647,1185.5220,-0.7448,
1634.8217,1184.9844,-0.9406,
1635.2517,1185.0730,-0.9520,
1635.2517,1185.0730,-0.9520,
1634.8217,1184.9844,-0.9406,
1635.3955,1184.5372,-1.1724,
1634.8217,1184.9844,-0.9406,
1634.9766,1184.4546,-1.1583,
1635.3955,1184.5372,-1.1724,
1635.3955,1184.5372,-1.1724,
1634.9766,1184.4546,-1.1583,
1635.5370,1184.0103,-1.4146,
1634.9766,1184.4546,-1.1583,
1635.1287,1183.9335,-1.3977,
1635.5370,1184.0103,-1.4146,
1635.5370,1184.0103,-1.4146,
1635.1287,1183.9335,-1.3977,
1635.6759,1183.4930,-1.6784,
1635.1287,1183.9335,-1.3977,
1635.2781,1183.4219,-1.6584,
1635.6759,1183.4930,-1.6784,
1635.6759,1183.4930,-1.6784,
1635.2781,1183.4219,-1.6584,
1635.8119,1182.9863,-1.9633,
1635.2781,1183.4219,-1.6584,
1635.4246,1182.9205,-1.9400,
1635.8119,1182.9863,-1.9633,
1635.8119,1182.9863,-1.9633,
1635.4246,1182.9205,-1.9400,
1635.9449,1182.4912,-2.2688,
1635.4246,1182.9205,-1.9400,
1635.5677,1182.4304,-2.2420,
1635.9449,1182.4912,-2.2688,
1635.9449,1182.4912,-2.2688,
1635.5677,1182.4304,-2.2420,
1636.0747,1182.0079,-2.5945,
1635.5677,1182.4304,-2.2420,
1635.7075,1181.9520,-2.5639,
1636.0747,1182.0079,-2.5945,
1636.0747,1182.0079,-2.5945,
1635.7075,1181.9520,-2.5639,
1636.2009,1181.5377,-2.9398,
1635.7075,1181.9520,-2.5639,
1635.8436,1181.4862,-2.9053,
1636.2009,1181.5377,-2.9398,
1636.2009,1181.5377,-2.9398,
1635.8436,1181.4862,-2.9053,
1636.3236,1181.0811,-3.3043,
1635.8436,1181.4862,-2.9053,
1635.9757,1181.0337,-3.2656,
1636.3236,1181.0811,-3.3043,
1636.3236,1181.0811,-3.3043,
1635.9757,1181.0337,-3.2656,
1636.4423,1180.6388,-3.6872,
1635.9757,1181.0337,-3.2656,
1636.1039,1180.5955,-3.6443,
1636.4423,1180.6388,-3.6872,
1636.4423,1180.6388,-3.6872,
1636.1039,1180.5955,-3.6443,
1636.5570,1180.2117,-4.0881,
1636.1039,1180.5955,-3.6443,
1636.2277,1180.1716,-4.0408,
1636.5570,1180.2117,-4.0881,
1636.5570,1180.2117,-4.0881,
1636.2277,1180.1716,-4.0408,
1636.6675,1179.8002,-4.5062,
1636.2277,1180.1716,-4.0408,
1636.3469,1179.7633,-4.4544,
1636.6675,1179.8002,-4.5062,
1636.6675,1179.8002,-4.5062,
1636.3469,1179.7633,-4.4544,
1636.7734,1179.4052,-4.9410,
1636.3469,1179.7633,-4.4544,
1636.4615,1179.3710,-4.8845,
1636.7734,1179.4052,-4.9410,
1636.7734,1179.4052,-4.9410,
1636.4615,1179.3710,-4.8845,
1636.8750,1179.0271,-5.3917,
1636.4615,1179.3710,-4.8845,
1636.5713,1178.9954,-5.3304,
1636.8750,1179.0271,-5.3917,
1636.8750,1179.0271,-5.3917,
1636.5713,1178.9954,-5.3304,
1636.9718,1178.6667,-5.8576,
1636.5713,1178.9954,-5.3304,
1636.6759,1178.6370,-5.7915,
1636.9718,1178.6667,-5.8576,
1636.9718,1178.6667,-5.8576,
1636.6759,1178.6370,-5.7915,
1636.7755,1178.2963,-6.2669,
1636.6759,1178.6370,-5.7915,
1636.3868,1178.6003,-5.7287,
1636.7755,1178.2963,-6.2669,
1636.7755,1178.2963,-6.2669,
1636.3868,1178.6003,-5.7287,
1636.4939,1178.2615,-6.1995,
1636.3868,1178.6003,-5.7287,
1636.1044,1178.5571,-5.6692,
1636.4939,1178.2615,-6.1995,
1635.9504,1178.1729,-6.0751,
1636.1777,1178.2135,-6.1261,
1636.1044,1178.5571,-5.6692,
1636.1777,1178.2135,-6.1261,
1636.2189,1178.2202,-6.1355,
1636.1044,1178.5571,-5.6692,
1636.1044,1178.5571,-5.6692,
1636.2189,1178.2202,-6.1355,
1636.4939,1178.2615,-6.1995,
1631.8174,1189.4982,0.0000,
1631.3237,1189.3119,0.0000,
1632.0173,1188.9502,-0.0113,
1631.3237,1189.3119,0.0000,
1631.5344,1188.7711,-0.0112,
1632.0173,1188.9502,-0.0113,
1632.0173,1188.9502,-0.0113,
1631.5344,1188.7711,-0.0112,
1632.2170,1188.4030,-0.0454,
1631.5344,1188.7711,-0.0112,
1631.7451,1188.2312,-0.0449,
1632.2170,1188.4030,-0.0454,
1632.2170,1188.4030,-0.0454,
1631.7451,1188.2312,-0.0449,
1632.4160,1187.8575,-0.1020,
1631.7451,1188.2312,-0.0449,
1631.9550,1187.6930,-0.1010,
1632.4160,1187.8575,-0.1020,
1632.4160,1187.8575,-0.1020,
1631.9550,1187.6930,-0.1010,
1632.6143,1187.3145,-0.1812,
1631.9550,1187.6930,-0.1010,
1632.1639,1187.1571,-0.1794,
1632.6143,1187.3145,-0.1812,
1632.6143,1187.3145,-0.1812,
1632.1639,1187.1571,-0.1794,
1632.8112,1186.7749,-0.2828,
1632.1639,1187.1571,-0.1794,
1632.3717,1186.6245,-0.2799,
1632.8112,1186.7749,-0.2828,
1632.8112,1186.7749,-0.2828,
1632.3717,1186.6245,-0.2799,
1633.0067,1186.2393,-0.4067,
1632.3717,1186.6245,-0.2799,
1632.5778,1186.0959,-0.4026,
1633.0067,1186.2393,-0.4067,
1633.0067,1186.2393,-0.4067,
1632.5778,1186.0959,-0.4026,
1633.2003,1185.7086,-0.5526,
1632.5778,1186.0959,-0.4026,
1632.7820,1185.5721,-0.5470,
1633.2003,1185.7086,-0.5526,
1633.2003,1185.7086,-0.5526,
1632.7820,1185.5721,-0.5470,
1633.3918,1185.1837,-0.7204,
1632.7820,1185.5721,-0.5470,
1632.9840,1185.0540,-0.7132,
1633.3918,1185.1837,-0.7204,
1633.3918,1185.1837,-0.7204,
1632.9840,1185.0540,-0.7132,
1633.5811,1184.6653,-0.9098,
1632.9840,1185.0540,-0.7132,
1633.1836,1184.5422,-0.9007,
1633.5811,1184.6653,-0.9098,
1633.5811,1184.6653,-0.9098,
1633.1836,1184.5422,-0.9007,
1633.7676,1184.1543,-1.1205,
1633.1836,1184.5422,-0.9007,
1633.3804,1184.0375,-1.1093,
1633.7676,1184.1543,-1.1205,
1633.7676,1184.1543,-1.1205,
1633.3804,1184.0375,-1.1093,
1633.9510,1183.6514,-1.3522,
1633.3804,1184.0375,-1.1093,
1633.5741,1183.5406,-1.3387,
1633.9510,1183.6514,-1.3522,
1633.9510,1183.6514,-1.3522,
1633.5741,1183.5406,-1.3387,
1634.1315,1183.1572,-1.6046,
1633.5741,1183.5406,-1.3387,
1633.7645,1183.0526,-1.5886,
1634.1315,1183.1572,-1.6046,
1634.1315,1183.1572,-1.6046,
1633.7645,1183.0526,-1.5886,
1634.3083,1182.6726,-1.8772,
1633.7645,1183.0526,-1.5886,
1633.9512,1182.5740,-1.8586,
1634.3083,1182.6726,-1.8772,
1634.3083,1182.6726,-1.8772,
1633.9512,1182.5740,-1.8586,
1634.4813,1182.1984,-2.1697,
1633.9512,1182.5740,-1.8586,
1634.1339,1182.1052,-2.1483,
1634.4813,1182.1984,-2.1697,
1634.4813,1182.1984,-2.1697,
1634.1339,1182.1052,-2.1483,
1634.6504,1181.7351,-2.4816,
1634.1339,1182.1052,-2.1483,
1634.3125,1181.6475,-2.4572,
1634.6504,1181.7351,-2.4816,
1634.6504,1181.7351,-2.4816,
1634.3125,1181.6475,-2.4572,
1634.8151,1181.2837,-2.8124,
1634.3125,1181.6475,-2.4572,
1634.4866,1181.2009,-2.7848,
1634.8151,1181.2837,-2.8124,
1634.8151,1181.2837,-2.8124,
1634.4866,1181.2009,-2.7848,
1634.9753,1180.8447,-3.1617,
1634.4866,1181.2009,-2.7848,
1634.6560,1180.7667,-3.1308,
1634.9753,1180.8447,-3.1617,
1634.9753,1180.8447,-3.1617,
1634.6560,1180.7667,-3.1308,
1635.1307,1180.4188,-3.5288,
1634.6560,1180.7667,-3.1308,
1634.8202,1180.3453,-3.4946,
1635.1307,1180.4188,-3.5288,
1635.1307,1180.4188,-3.5288,
1634.8202,1180.3453,-3.4946,
1635.2812,1180.0066,-3.9134,
1634.8202,1180.3453,-3.4946,
1634.9794,1179.9373,-3.8755,
1635.2812,1180.0066,-3.9134,
1635.2812,1180.0066,-3.9134,
1634.9794,1179.9373,-3.8755,
1635.4264,1179.6088,-4.3147,
1634.9794,1179.9373,-3.8755,
